heure,nb_requetes_min,nb_fichiers,taille_totale_mb,ip_connue,pays_etranger,methode_delete,label
16,19,10,11.129483635308961,1,0,0,0
23,242,347,4564.652021210255,0,1,0,1
12,4,8,3.285468989465785,1,0,1,0
3,982,160,3162.1139208279583,0,1,0,1
18,16,8,8.494858932981895,1,0,0,0
8,8,8,30.602571255727938,1,0,0,0
23,868,124,752.1725498085177,0,1,0,1
16,17,8,20.515803983556953,1,0,0,0
22,693,169,4661.671152890851,0,0,0,1
18,1,8,45.58462035881335,1,0,0,0
16,15,8,2.288197879434037,1,0,0,0
13,16,8,22.32336288095419,1,0,0,0
23,369,327,2152.0071815204274,0,0,1,1
15,4,4,19.13007845311569,1,0,0,0
15,17,8,7.532139162364596,1,0,0,0
8,5,3,16.500175220821923,1,0,0,0
14,13,8,31.547841504826813,1,0,0,0
18,1,10,23.78205168284452,1,0,1,0
18,2,1,22.657456105567814,1,0,0,0
1,904,64,2682.776282109817,0,0,1,1
1,213,406,1329.1834677756638,0,1,1,1
23,382,349,1038.423164048324,0,1,0,1
9,19,2,25.320845416652713,1,0,0,0
16,14,7,35.12035086731346,1,0,0,0
12,3,7,31.719723698153608,1,0,1,0
10,20,10,34.07256187434268,1,0,0,0
17,12,4,33.31003030679086,1,0,0,0
9,14,4,8.876745417155929,1,0,1,0
18,11,9,26.202848443711233,1,0,0,0
18,9,10,24.260587074562768,1,0,1,0
12,18,10,32.93965109990387,1,0,0,0
2,614,407,1493.5872866912832,0,0,1,1
23,480,261,3938.82965556967,0,1,1,1
14,12,10,40.25058984082611,1,0,0,0
16,20,1,29.736810986955042,1,0,0,0
18,6,3,8.835960817638936,1,0,0,0
9,9,8,12.268785615628703,1,0,0,0
1,638,386,1619.4336307430601,0,1,0,1
15,14,4,4.806857244944922,1,0,0,0
0,388,187,1062.6764127491542,0,1,0,1
9,15,2,33.172160029292705,1,0,0,0
9,2,5,47.274706145890626,1,0,0,0
8,15,10,32.62668898696563,1,0,0,0
18,16,8,32.56188072452584,1,0,0,0
8,2,1,6.938115041019268,1,0,0,0
11,14,2,35.21453218422581,1,0,0,0
3,949,204,1472.6294566910851,0,1,0,1
22,244,405,3644.398544037138,0,0,1,1
15,15,6,20.384976340269766,1,0,0,0
2,505,420,3060.146933585182,0,1,1,1
9,6,7,13.870497392959939,1,0,0,0
10,9,2,44.49666407958489,1,0,0,0
18,18,4,34.262251124394744,1,0,0,0
22,579,99,2550.128768360336,0,1,1,1
4,509,341,4630.468115050105,0,1,1,1
12,1,9,40.6765453236041,1,0,0,0
14,8,3,40.69254453732853,1,0,0,0
11,8,10,19.210245361587152,1,0,0,0
10,5,4,17.199227257957105,1,0,1,0
13,4,8,48.14837531415699,1,0,0,0
15,10,5,23.267440126083805,1,0,0,0
3,767,342,1382.4468517694936,0,1,1,1
9,2,1,28.678657887675453,1,0,0,0
14,11,3,24.86054100419743,1,0,0,0
12,17,8,45.86637934808408,1,0,0,0
17,5,6,4.166949173649408,1,0,0,0
1,428,59,1184.671873028161,0,1,0,1
0,106,53,1307.3578526647113,0,0,1,1
13,5,5,9.505174516713446,1,0,0,0
0,950,84,2741.6070889792104,0,0,0,1
16,7,8,47.52272098666895,1,0,0,0
15,14,3,6.546366517784826,1,0,0,0
15,12,10,26.09469101264886,1,0,0,0
14,20,4,24.93359589316076,1,0,0,0
18,5,5,41.348894866537975,1,0,0,0
11,5,5,48.71354928770519,1,0,0,0
11,1,8,15.753254923948175,1,0,0,0
14,3,5,41.21247562344975,1,0,0,0
1,887,414,730.8972059795079,0,1,1,1
11,10,1,13.815160621849344,1,0,0,0
3,285,148,4530.645402423492,0,1,1,1
1,744,422,689.8366201762898,0,1,1,1
22,130,441,1934.0935048505178,0,1,1,1
12,15,5,10.040928255533727,1,0,0,0
18,12,8,44.99074282368298,1,0,0,0
10,11,8,18.02661922969496,1,0,0,0
14,11,1,31.742735075496274,1,0,0,0
4,169,100,4188.139271748078,0,1,1,1
17,11,8,22.14512224021385,1,0,0,0
16,16,3,18.354349642140175,1,0,0,0
15,16,3,4.225264226744697,1,0,0,0
14,1,4,11.293636029852358,1,0,1,0
8,2,8,42.38019730404541,1,0,0,0
11,6,8,19.034826543706625,1,0,1,0
13,8,1,16.00237528494159,1,0,0,0
9,4,3,37.647037762742826,1,0,0,0
13,18,5,3.769234312167807,1,0,0,0
22,538,426,4426.6931199278215,0,1,1,1
8,3,4,48.09936399942255,1,0,0,0
12,9,3,41.98515254181204,1,0,0,0
11,5,9,24.72644016099259,1,0,0,0
11,5,10,5.537744402550056,1,0,0,0
23,136,380,1110.892531772925,0,0,1,1
15,5,3,20.695999093100205,1,0,0,0
23,199,283,3250.5165023215277,0,1,0,1
8,16,3,9.836911732549034,1,0,0,0
0,240,315,1766.3799202335165,0,1,1,1
17,8,10,5.295100627397897,1,0,0,0
12,18,10,12.58206043571363,1,0,0,0
14,13,3,24.816899615859533,1,0,0,0
8,7,7,29.092310127074395,1,0,0,0
11,14,9,36.12970141832621,1,0,0,0
14,6,10,33.067528184992284,1,0,0,0
23,187,107,3828.1173351810953,0,1,1,1
13,10,1,10.6692078252455,1,0,0,0
14,3,6,11.137784246962493,1,0,0,0
18,12,9,32.40237179122306,1,0,0,0
13,14,1,48.42309140304258,1,0,0,0
9,5,3,39.62476028171191,1,0,0,0
22,664,109,1886.3699034719182,0,1,1,1
15,8,9,10.941733587859915,1,0,0,0
3,572,483,1268.6069516104321,0,1,1,1
17,13,9,4.024489665394707,1,0,0,0
12,6,7,25.36128100315184,1,0,0,0
2,647,448,548.5253006958189,0,1,1,1
14,5,5,36.402652361633656,1,0,0,0
9,14,4,24.14829089829996,1,0,0,0
8,3,7,18.229225419484017,1,0,0,0
14,16,7,0.33298996524880226,1,0,0,0
1,646,204,1046.7051054682795,0,0,1,1
9,14,6,31.815696794462152,1,0,0,0
8,13,2,26.788235066044006,1,0,0,0
3,431,280,612.1045075726031,0,1,1,1
12,17,5,33.37795591487591,1,0,0,0
18,6,8,49.04287737086358,1,0,0,0
0,734,97,755.968602175076,0,1,1,1
10,10,7,9.27556103948774,1,0,0,0
8,20,3,12.0033926002564,1,0,0,0
0,597,148,944.3911399183953,0,1,1,1
2,341,306,1741.4522554987507,0,0,0,1
3,395,370,1313.1321186497275,0,1,1,1
1,402,359,1205.5465582978823,0,1,1,1
18,20,10,12.266975476957493,1,0,0,0
22,471,93,2857.17787729767,0,1,1,1
